TicketID,Airline,FlightNum,RewardsID,Price
AA2056374,AA,AA3699,DL39031,94.4150489406781
AA3276405,AA,AA3699,UA72623,202.0125200680985
AA6477447,AA,AA3699,AS55632,111.54029177484492
AA7512444,AA,AA3699,AS94438,121.16359717706906
AA5053170,AA,AA3699,AA72488,190.90896356229692
AA7801366,AA,AA3699,HA77125,212.87989052524193
AA3051986,AA,AA3699,HA10771,160.3818326102338
AA8561235,AA,AA3699,AS83733,233.12730063003312
AA5821521,AA,AA3699,HA42739,209.55492918774854
AA5785477,AA,AA3699,HA96216,82.81605005231023
AA6387728,AA,AA3699,UA58969,249.35477997530552
AA2696084,AA,AA3699,AA95455,126.91549327896601
AA8407666,AA,AA3699,AA59609,108.67762467500467
AA5817767,AA,AA3699,SW11013,159.14199265036754
AA9879661,AA,AA3699,SW41997,138.41128549014698
AA6347225,AA,AA3699,AS93755,125.30988525091277
AA3671821,AA,AA3699,AA85264,87.97171655799932
AA7141859,AA,AA3699,SW42722,77.94026433757202
AA7237029,AA,AA3699,AS29563,153.29974091631757
AA7363333,AA,AA3699,DL56121,89.16549694196624
AA6291528,AA,AA3699,UA36215,216.36414381402292
AA6220742,AA,AA3699,AS15694,226.85778631921528
AA2068771,AA,AA3699,AS56094,62.35041682102709
AA8743794,AA,AA3699,AA42688,232.36158112441473
AA2625981,AA,AA3699,SW64000,123.5339441415928
AA2893729,AA,AA3699,AA98655,72.26446618962754
AA8794666,AA,AA3699,DL48301,169.05953556719192
AA2898661,AA,AA3699,AS66780,207.57750059451013
AA2661502,AA,AA3699,AA39956,208.9301085352622
AA6776595,AA,AA3699,UA42488,75.20458599554686
AA3645138,AA,AA3699,AA41430,121.27478161750058
AA2477105,AA,AA3699,SW50966,171.82616821755408
AA3755929,AA,AA3699,HA75068,142.4703550551647
AA3997940,AA,AA3699,DL95073,197.3737122216458
AA6873474,AA,AA3699,SW83640,118.13752643399734
AA1964172,AA,AA3699,AA24689,243.50421342655838
AA3470261,AA,AA3699,UA27907,225.6044464395179
AA7012136,AA,AA3699,UA84374,64.8825439813491
AA1665838,AA,AA3699,SW32582,68.73729489668246
AA9163366,AA,AA3699,UA95415,96.19447454489267
AA1860766,AA,AA3699,UA96195,67.55730664698183
AA5924904,AA,AA3699,UA97166,242.12847918759454
AA5363320,AA,AA3699,AA73349,240.57011976560096
AA8230566,AA,AA3699,DL52100,53.48479848450496
AA4205373,AA,AA3699,DL60429,184.55217733886343
AA2341187,AA,AA3699,HA71176,108.42831018449262
AA8247859,AA,AA3699,AS88713,236.6157431588375
AA6580189,AA,AA3699,AA26868,202.30402963792093
AA1672840,AA,AA3699,UA52255,120.08051337395192
AA8024466,AA,AA3699,DL82155,213.87012267061976
AA9591408,AA,AA3699,SW59889,204.79754013261967
AA5069682,AA,AA3699,UA14703,154.90433304556723
AA7368109,AA,AA3699,DL35749,186.03399723383356
AA6255449,AA,AA3699,AA43404,127.59290383655141
AA5406094,AA,AA3699,AS76001,240.98302866004494
AA9937303,AA,AA3699,SW64029,77.89259152217518
AA1095511,AA,AA3699,UA80039,84.03549117630456
AA8008313,AA,AA3699,AS52121,238.55880539300875
AA5077389,AA,AA3699,DL29399,196.0424802984902
AA4551308,AA,AA3699,AS17351,249.25133893418558
AA9365843,AA,AA3699,SW49645,239.64811224821014
AA4161865,AA,AA3699,AS36052,149.79508225092874
AA7353049,AA,AA3699,AA53938,247.64525586514793
AA4104238,AA,AA3699,UA33731,225.08016925010708
AA1395502,AA,AA3699,AA70107,200.01528295349124
AA6212905,AA,AA3699,UA74234,130.22565704715697
AA7251715,AA,AA3699,AA64281,159.0553053247466
AA4283221,AA,AA3699,AA75081,191.68298895904525
AA1257720,AA,AA3699,HA94421,138.4507033576853
AA7145572,AA,AA3699,SW52032,74.51341354574708
AA3202506,AA,AA3699,DL90899,133.22862690958016
AA9363602,AA,AA3699,AA26788,90.02584891558949
AA1802133,AA,AA3699,AS74874,52.996521569288
AA6191081,AA,AA3699,AA28400,125.59419977789663
AA4482548,AA,AA3699,HA66339,192.80245139457207
AA7086356,AA,AA3699,HA48152,76.55494722260134
AA7280689,AA,AA3699,DL27631,202.83687434556893
AA1267600,AA,AA3699,UA84306,98.9324819304958
AA3966488,AA,AA3699,AS69741,201.210818033762
AA2407337,AA,AA3699,AS73457,194.11013270964756
AA5540743,AA,AA3699,AS56925,243.655325084912
AA4373412,AA,AA3699,AS26723,217.22627180524148
AA1190352,AA,AA3699,AS37350,51.25849384673955
AA3702782,AA,AA3699,AS28072,94.829517116766
AA8547649,AA,AA3699,UA77818,191.51909090095097
AA9471321,AA,AA3699,SW61195,88.92398679058135
AA6750808,AA,AA3699,UA18974,64.13976526603393
AA2925369,AA,AA3699,UA90790,72.53253517847938
AA3156232,AA,AA3699,SW27056,106.83104012738687
AA7992696,AA,AA3699,AS49152,177.34629554863136
AA3683294,AA,AA3699,AA92905,70.45306849611335
AA7854553,AA,AA3699,AA82270,217.6602390178378
AA7593695,AA,AA3699,UA40265,69.94042193584554
AA5819855,AA,AA3699,SW60495,113.89785580628515
AA9639231,AA,AA3699,DL14471,124.45902119738552
AA3637599,AA,AA3699,HA49679,151.62593801942285
AA4247146,AA,AA3699,UA66763,83.05922672645185
AA8915745,AA,AA3699,SW75153,210.06063760232126
AA9172997,AA,AA3699,DL47818,192.08759769472272
AA1779407,AA,AA3699,UA15279,121.69615938844132
AA7622448,AA,AA3699,SW59098,136.08036324492264
AA6154449,AA,AA3699,AS43611,163.77272806758782
AA9398902,AA,AA3699,AA48229,227.89566865523958
AA2162822,AA,AA3699,SW24316,225.47368163145828
AA4191227,AA,AA3699,SW78314,214.89996406090822
AA4402714,AA,AA3699,UA74270,221.69083612540405
AA5019368,AA,AA3699,AA33194,225.06680062802363
AA8442707,AA,AA3699,DL72171,227.38997040078058
AA4283570,AA,AA3699,HA77051,205.47645024182302
AA8086633,AA,AA3699,AA61264,153.9530383455658
AA9651026,AA,AA3699,AA91511,217.3886585912164
AA1627091,AA,AA3699,HA43725,115.34326261297674
AA1148086,AA,AA3699,AA73364,159.95177639789347
AA2933186,AA,AA3699,HA99471,164.90931460577568
AA8007552,AA,AA3699,DL93833,99.99548526495971
AA2376019,AA,AA3699,DL10477,220.00237747481125
AA5049448,AA,AA3699,AS93487,194.1362950304783
AA3907922,AA,AA3699,HA75487,200.64637424884444
AA7808339,AA,AA3699,DL48190,220.13683198779418
AA2484037,AA,AA3699,DL41735,154.31561603669073
AA4322040,AA,AA3699,SW58822,178.25370094911136
AA9773331,AA,AA3699,AA83961,89.82369610891179
AA7545015,AA,AA3699,HA40159,68.45894979103286
AA2431560,AA,AA3699,AS99312,88.93502144162898
AA8449309,AA,AA3699,DL71452,149.13247268397697
AA6516080,AA,AA3699,SW27927,185.92530667915474
AA1198564,AA,AA3699,SW70185,125.0656502396763
AA5801147,AA,AA3699,HA19517,90.42249528960085
AA3101392,AA,AA3699,SW63743,175.9650019058896
AA3584867,AA,AA3699,DL64725,209.1316211814217
AA6691245,AA,AA3699,SW97723,116.02176137152796
AA4786040,AA,AA3699,HA81851,188.01334647283144
AA6713520,AA,AA3699,DL95480,179.01641128511486
AA6783302,AA,AA3699,HA90505,220.17264107939243
AA4560721,AA,AA3699,AS89619,223.69147190393633
AA2350259,AA,AA3699,UA34775,72.35200603628013
AA1609136,AA,AA3699,AS64998,70.30012070903089
AA6609760,AA,AA3699,SW93582,241.01445087367745
AA4092415,AA,AA3699,DL75314,246.41722017281575
AA2828305,AA,AA3699,DL92927,231.01658883593913
AA6279373,AA,AA3699,HA78168,82.19828165911763
AA1464720,AA,AA3699,SW63053,129.25368072193206
AA3653528,AA,AA3699,AS39144,110.16759483156608
AA7828229,AA,AA3699,AS83967,67.7994598276612
AA1994480,AA,AA3699,AS95858,178.6217501608922
AA3862064,AA,AA3699,AS72555,95.77021928351965
AA7109415,AA,AA3699,AS35050,196.07932001978773
AA6891275,AA,AA3699,AA10104,206.2243522826558
AA9637267,AA,AA3699,HA25714,153.7386235020436
AA7319757,AA,AA3699,AS27426,198.9280721461271
AA7479667,AA,AA3699,DL68871,88.14359682289255
AA5866686,AA,AA3699,DL81132,149.21164195704347
AA4608750,AA,AA3699,SW32358,171.91750924921683
AA7134008,AA,AA3699,HA39720,246.170394215347
AA9755805,AA,AA3699,UA29204,223.18539315834803
AA5562636,AA,AA3699,AA87930,56.79452734671446
AA5566403,AA,AA3699,DL90686,219.14013304877918
AA9752139,AA,AA3699,DL88684,123.20550134243884
AA3726616,AA,AA3699,DL73915,244.5401999550279
AA7987380,AA,AA3699,UA86068,103.00393413974197
AA9125541,AA,AA3699,DL74477,57.42500152022878
AA7057141,AA,AA3699,UA47506,177.96142835637517
AA9545256,AA,AA3699,DL64545,209.10146760651688
AA7025042,AA,AA3699,AA61259,130.0430016661815
AA1063317,AA,AA3699,AS17704,214.70217807809843
AA7356784,AA,AA3699,DL58105,167.97950095086077
AA2328090,AA,AA4795,UA57599,86.54992064628055
AA9405563,AA,AA4795,AS46482,147.2698849308917
AA9760361,AA,AA4795,AS87255,78.80912425357162
AA6494194,AA,AA4795,SW71638,117.98475666258174
AA8686906,AA,AA4795,AA15481,181.61356950849597
AA2794259,AA,AA4795,SW81697,107.59579388821889
AA2736865,AA,AA4795,AS99074,165.5612151132924
AA1458203,AA,AA4795,AS13957,140.13792835204936
AA6656129,AA,AA4795,UA65538,138.23293989895944
AA3913939,AA,AA4795,SW65832,176.50636439030424
AA5849538,AA,AA4795,AS35743,166.72906761296332
AA5467811,AA,AA4795,AA72931,90.69524676487492
AA7758914,AA,AA4795,DL98917,195.8346344712281
AA6986535,AA,AA4795,HA48995,180.6530019511489
AA5969372,AA,AA4795,SW71463,161.86169978562657
AA7646037,AA,AA4795,UA16327,211.38962716423896
AA4677526,AA,AA4795,DL14653,230.484967020084
AA6413872,AA,AA4795,UA35407,178.56723611838243
AA6572070,AA,AA4795,AA61029,129.1438282730861
AA2026991,AA,AA4795,SW52203,155.61304665903654
AA4966344,AA,AA4795,HA37704,165.61301687186284
AA9119913,AA,AA4795,SW26272,235.84331586927772
AA2439579,AA,AA4795,DL83501,147.48177489863463
AA9477494,AA,AA4795,HA78450,138.1104451181638
AA1259741,AA,AA4795,AS82056,118.0570233036027
AA6893352,AA,AA4795,UA36033,239.03199707216177
AA6615652,AA,AA4795,SW17795,209.92017145339054
AA9002310,AA,AA4795,SW77585,187.57273873596537
AA5213617,AA,AA4795,SW83274,173.24163642588172
AA2558862,AA,AA4795,SW70621,168.23732994862988
AA1435524,AA,AA4795,UA56167,136.9288377511533
AA8682654,AA,AA4795,SW59889,89.29962059949774
AA5885866,AA,AA4795,UA96881,110.51510641388349
AA2138308,AA,AA4795,UA66083,241.92409410318643
AA2865969,AA,AA4795,UA69196,112.22805216108551
AA9430333,AA,AA4795,HA19914,128.82255748687288
AA1935571,AA,AA4795,AA76840,71.49498110493312
AA2778110,AA,AA4795,AS36525,121.576611986031
AA8088796,AA,AA4795,AS53892,154.52836493907694
AA2401203,AA,AA4795,HA42975,233.90926566534182
AA5683342,AA,AA4795,HA45458,232.26944188151262
AA8620192,AA,AA4795,DL32817,129.2515343169868
AA3627670,AA,AA4795,UA98274,193.3366430302692
AA9221479,AA,AA4795,UA68721,246.34667043352653
AA5574057,AA,AA4795,DL76888,91.85251394974559
AA6245717,AA,AA4795,AS50131,128.3823434349551
AA2793125,AA,AA4795,AS97170,231.08101133082678
AA8841874,AA,AA4795,AA16042,150.06241659533202
AA9569392,AA,AA4795,AS18493,114.50561501693417
AA2729667,AA,AA4795,HA42505,186.9008170809625
AA4535292,AA,AA4795,AS80830,173.66127670181487
AA3165543,AA,AA4795,UA96209,67.7841200877887
AA7607965,AA,AA4795,DL23092,192.61893052360074
AA6403423,AA,AA4795,UA88698,163.56642000310424
AA8129319,AA,AA4795,UA82239,242.6823036654552
AA5035883,AA,AA4795,AA86113,160.4126101530217
AA5189313,AA,AA4795,AA58021,196.11669107469274
AA1791782,AA,AA4795,DL76367,89.02194538558352
AA3124281,AA,AA4795,AS41742,221.96839114801378
AA3845392,AA,AA4795,AS44331,147.8911321853439
AA3310084,AA,AA4795,AS85599,165.18700979927218
AA1900026,AA,AA4795,AS87284,59.50791224898533
AA5894853,AA,AA4795,DL32461,180.59574486311183
AA1131626,AA,AA4795,HA97647,91.44163752068289
AA3996029,AA,AA4795,AA84183,91.80968679582045
AA8897588,AA,AA4795,AA19084,127.06632380125689
AA7097998,AA,AA4795,SW58609,146.31896193479497
AA2368720,AA,AA4795,SW18336,60.386674382695475
AA4931895,AA,AA4795,AA62003,248.62413039280645
AA9979883,AA,AA4795,AS53620,224.36955115727181
AA5909686,AA,AA4795,UA97593,196.9344608857007
AA3331061,AA,AA4795,UA59883,217.54713800555058
AA8663125,AA,AA4795,HA26192,105.02910045256056
AA5130123,AA,AA4795,DL91666,203.49486217996878
AA3250330,AA,AA4795,UA77989,94.68819253095143
AA4744487,AA,AA4795,UA66933,241.93031054500153
AA5961174,AA,AA4795,AS48049,246.81011304157195
AA8008878,AA,AA4795,SW75788,71.65900033836607
AA3165937,AA,AA4795,SW74714,118.08492063288514
AA5437888,AA,AA4795,SW77773,167.44356977986416
AA3158725,AA,AA4795,AA73149,126.73465876960704
AA8003147,AA,AA4795,AS52338,148.0601984856125
AA5851315,AA,AA4795,AS15169,64.95576313136762
AA6989905,AA,AA4795,AS77747,88.38373917116256
AA8000336,AA,AA4795,AS61101,169.01873991421144
AA3614266,AA,AA4795,UA65460,199.25704990171332
AA8045512,AA,AA4795,UA54332,58.03685279563806
AA1172544,AA,AA4795,SW96200,202.10242798670163
AA8582629,AA,AA4795,AS71496,82.23736416385879
AA1508961,AA,AA4795,UA13918,82.70335712414534
AA9533567,AA,AA4795,HA55652,223.84467862329615
AA4060066,AA,AA4795,AA38319,56.580739535172995
AA3375663,AA,AA4795,UA74713,81.47032245296751
AA2782458,AA,AA4795,SW37497,103.55280638637592
AA2095770,AA,AA4795,HA32320,248.05186491194652
AA1944460,AA,AA4795,AA93196,244.3896532357467
AA8070012,AA,AA4795,AS60019,156.84525823508773
AA5732256,AA,AA4795,SW72759,215.73497821042372
AA6071755,AA,AA4795,AA39282,180.95538096354707
AA3850162,AA,AA4795,SW79074,53.56175621875683
AA3084570,AA,AA4795,HA78516,226.9983165969889
AA1071025,AA,AA4795,HA18988,56.6670339310444
AA8206676,AA,AA4795,UA21311,145.4760827726005
AA2121581,AA,AA4795,DL68677,136.52850700075794
AA5172072,AA,AA4795,AS67978,116.94772284331634
AA1475695,AA,AA4795,AS66379,237.5741437984494
AA6856189,AA,AA4795,HA92918,196.42888360133784
AA1601869,AA,AA4795,HA23162,223.5108869886815
AA7846016,AA,AA4795,AA16539,90.30761445538306
AA3146132,AA,AA4795,AS47021,119.96948881700487
AA7029103,AA,AA4795,DL99802,55.388564089259404
AA5581027,AA,AA4795,AA46821,222.69130847050934
AA7951162,AA,AA4795,AA80163,77.45380707490872
AA3386291,AA,AA4795,DL38756,124.74398619117628
AA5597207,AA,AA4795,AA44935,220.17184871790263
AA9814558,AA,AA4795,SW92577,168.7488692721846
AA4628990,AA,AA4795,HA44923,66.05729381319455
AA8228706,AA,AA4795,AA42596,64.70025909885011
AA5589697,AA,AA4795,DL79192,151.25076928876308
AA6678071,AA,AA4795,AA39770,248.14275418331795
AA6234396,AA,AA4795,AS77306,221.13436874520744
AA9007328,AA,AA4795,UA70668,172.59694119294562
AA9644342,AA,AA4795,AS73847,50.03763024345176
AA1229379,AA,AA4795,DL38098,245.81374384710068
AA3927935,AA,AA4795,DL87621,134.32087021782792
AA9871568,AA,AA4795,HA65383,56.67800104460872
AA6556096,AA,AA4795,HA57735,119.65018804736265
AA3540784,AA,AA4795,AA18236,121.32908214837059
AA1608768,AA,AA4795,AA49406,73.96769760827502
AA6664051,AA,AA4795,DL92270,110.62602590973201
AA6723942,AA,AA4795,AS76415,53.03049993770097
AA3390190,AA,AA4795,HA70291,82.3085542970657
AA6392659,AA,AA4795,SW48881,81.17437421565612
AA7332104,AA,AA4795,UA15110,231.26583563454744
AA9476586,AA,AA4795,DL83089,198.32720385722433
AA6987831,AA,AA4795,SW13674,218.28686643792054
AA2020238,AA,AA4795,HA68070,214.9217761011077
AA9228798,AA,AA4795,SW45052,69.66082650222465
AA6822856,AA,AA4795,DL53800,193.04221521961736
AA1222567,AA,AA4795,AA23000,198.43657285771192
AA5007459,AA,AA4795,SW76406,116.6250238768108
AA8053287,AA,AA4795,HA88637,152.7650574554878
AA7204318,AA,AA4795,HA33300,176.97444385952087
AA8149393,AA,AA4795,DL14660,140.22091844772666
AA8791712,AA,AA4795,DL15999,65.30053151981471
AA1428364,AA,AA4795,DL55285,101.65034544754417
AA7260902,AA,AA4795,UA23422,125.43259220952581
AA3241950,AA,AA4795,AA11429,72.27848042253132
AA2121299,AA,AA4795,DL29347,50.142116248281
AA8194934,AA,AA4795,HA58490,113.30581509650656
AA5989985,AA,AA4795,DL50936,64.39336190773236
AA3589823,AA,AA4795,HA25647,188.5412514513595
AA1071586,AA,AA4795,AA93739,235.60235434446008
AA6223275,AA,AA4795,HA34074,191.20227771890816
AA9985488,AA,AA4795,HA20838,76.31371776912088
AA2125244,AA,AA4795,SW78024,182.62799500861033
AA9761126,AA,AA4795,DL45651,201.61522254071227
AA9317478,AA,AA4795,HA44785,66.36284659113537
AA9790123,AA,AA4795,AA18503,79.6080571652805
AA3655727,AA,AA4795,SW84861,242.1416502193761
AA1749356,AA,AA4795,SW17305,125.38909486841689
AA7225545,AA,AA4795,AA94179,152.83662139942106
AA6037308,AA,AA4795,SW57323,72.2681185265516
AA9685165,AA,AA4795,AS15889,87.04269918063659
AA8204809,AA,AA4795,AS92851,244.78231717973645
AA5638556,AA,AA4795,HA83363,52.56559545820527
AA7584912,AA,AA4795,UA77589,58.337912884631216
AA6373463,AA,AA4795,DL92248,158.87113219116154
AA7725484,AA,AA4795,HA42667,132.32106825602102
AA4743850,AA,AA4795,AA56762,213.3420516945852
AA4325554,AA,AA4795,UA92637,126.46752002768527
AA8280500,AA,AA4795,SW97723,108.50669583001016
AA7422499,AA,AA4795,HA74601,68.34055901583895
AA2842796,AA,AA4795,DL83394,148.90489051304797
AA1174932,AA,AA4795,SW24740,132.9029006158088
AA3193618,AA,AA4795,DL16577,79.86164902268193
AA4753281,AA,AA4795,SW86316,97.86350826675306
AA8130763,AA,AA4795,AS68926,184.0542469654678
AA6170305,AA,AA4795,AA97248,69.96844183255153
AA8069506,AA,AA4795,DL51755,182.3583379450532
AA3022207,AA,AA4795,HA47232,181.08091002481714
AA3283467,AA,AA4795,HA47352,160.31828280732356
AA5863082,AA,AA4795,HA16674,80.04046733545731
AA5932846,AA,AA4795,SW29285,54.13192490763339
AA5927298,AA,AA4795,DL57121,138.46201695289926
AA5361047,AA,AA4795,AA73296,119.08176708933335
AA8876565,AA,AA4795,AA88327,75.43170563558508
AA5080016,AA,AA4795,SW95201,152.27277449162335
AA5867355,AA,AA4795,AA39518,57.5825552072738
AA1227201,AA,AA4795,DL81172,102.8807028683515
AA6603204,AA,AA4795,UA88640,166.09612562090163
AA3146467,AA,AA4795,AS72181,55.26622486584323
AA8166377,AA,AA4795,SW39027,79.53277873246768
AA2627314,AA,AA4795,DL42888,160.7051324589567
AA6043640,AA,AA4795,AA30085,146.30804324621477
AA7098998,AA,AA4795,AA69708,61.991420520069624
AA8059366,AA,AA4795,AS58730,222.01195450801578
AA8223147,AA,AA4795,UA66066,131.88205946919163
AA3519047,AA,AA4795,DL95033,249.41989035443112
AA8593753,AA,AA4795,HA18648,166.29995794422857
AA4474410,AA,AA4795,SW41886,205.01036082851041
AA6627979,AA,AA4795,UA14221,196.48045656346125
AA8572151,AA,AA4795,AA96027,64.0143377882391
AA2528508,AA,AA4795,AS17147,173.30911489200136
AA2420696,AA,AA4795,AA74087,148.68163474835865
AA9430375,AA,AA4795,UA66628,132.3927908506636
AA9377321,AA,AA4795,DL52720,195.7839271430192
AA4878200,AA,AA4795,HA10612,130.72260259813248
AA1047257,AA,AA4795,UA62943,149.75821854911896
AA5693169,AA,AA4795,DL57064,134.43204343725694
AA8860484,AA,AA4795,UA12658,80.08881530058345
AA1234112,AA,AA4795,UA40356,124.33541938106458
AA4659028,AA,AA4795,UA72098,77.5830634308067
AA4163497,AA,AA4795,AA23662,109.96169368238
AA2600493,AA,AA4795,HA10782,143.32226848844488
AA3885272,AA,AA4795,AS74081,127.97537140203575
AA7897717,AA,AA4795,SW61893,108.83955340383892
AA6557981,AA,AA4795,SW62438,118.09982294368862
AA1685390,AA,AA4795,AS65611,87.32708387661609
AA2215663,AA,AA4795,SW36469,80.76768839049888
AA7196136,AA,AA4795,UA10947,56.80532230961926
AA4474145,AA,AA4795,SW37147,213.4002886453026
AA2310188,AA,AA4795,HA51321,147.90284160876195
AA5590192,AA,AA4795,HA15165,56.59372655918706
AA1484337,AA,AA4795,HA41165,242.41122942597923
AA2889584,AA,AA4795,UA69570,107.57026594658859
AA9250055,AA,AA4795,AA36621,126.77433217434442
AA9209150,AA,AA4795,DL11622,88.47786449563233
AA5633499,AA,AA4795,DL26023,132.60058419298377
AA3151763,AA,AA4795,DL50077,149.22897139830292
AA2810319,AA,AA4795,AS86095,223.05690937436046
AA5133465,AA,AA4795,AA40692,89.86081046772787
AA8084628,AA,AA4795,HA65512,193.7536218925574
AA7984239,AA,AA4795,DL69093,73.7045644721894
AA2588311,AA,AA4795,DL89698,154.4085511552173
AA3175468,AA,AA4795,AA42400,190.14779013293938
AA1876306,AA,AA4795,SW82865,147.39148515698335
AA6609645,AA,AA4795,UA11488,249.95247571473777
AA5920475,AA,AA4795,AA88541,233.63691170705
AA9600690,AA,AA4795,UA79416,239.565102343952
AA6429043,AA,AA4795,AA57562,186.74022260058385
AA2716757,AA,AA4795,SW89252,166.56752322348206
AA5326014,AA,AA4795,HA11786,192.50538157494833
AA4238234,AA,AA4795,AA43828,216.56431444808118
AA2303732,AA,AA4795,DL93992,61.4617053410289
AA3791553,AA,AA4795,UA54166,214.03543236959058
AA7412172,AA,AA4795,SW84352,120.85633738456958
AA2950237,AA,AA4795,DL12487,79.47759170476627
AA6685359,AA,AA4795,UA79090,165.07681123546183
AA1299150,AA,AA4795,SW10299,160.67733036825916
AA5386439,AA,AA4795,AA80738,217.29487582624557
AA4287740,AA,AA4795,DL89794,162.93602121438346
AA1947173,AA,AA4795,SW68751,115.52488570115389
AA9706055,AA,AA4795,HA35796,103.88894153444474
AA8086172,AA,AA4795,HA35071,209.34839894959399
AA3631841,AA,AA4795,UA85457,155.54468904551695
AA6677500,AA,AA4795,UA52811,220.98559336031144
AA5965740,AA,AA4795,AS64887,181.92126440718573
AA8929183,AA,AA4795,UA54450,135.00181682560728
AA1528577,AA,AA4795,DL48516,94.44255699659108
AA1174897,AA,AA4795,AA50064,200.60646901797054
AA4371694,AA,AA4795,AA84752,120.58959962939537
AA3041364,AA,AA4795,DL39288,197.4027106479092
AA3159700,AA,AA4795,HA56306,60.391553361812726
AA6320333,AA,AA4795,SW23449,203.050575032309
AA5627801,AA,AA4795,SW90249,72.67341980010018
AA2661998,AA,AA4795,SW63427,99.2873706533368
AA6803261,AA,AA4795,HA19445,106.6228028474541
AA9824238,AA,AA4795,HA82514,191.34211651890107
AA9929476,AA,AA4795,AS95062,189.61062497887758
AA5981932,AA,AA4795,HA45141,128.5477127331609
AA7686541,AA,AA4795,AS58793,187.7208259739262
AA4623237,AA,AA4795,UA83239,68.79300896076137
AA1281043,AA,AA4795,UA90109,248.73022260513312
AA2213325,AA,AA4795,AS65850,103.24032624286465
AA7219234,AA,AA4795,AS85083,156.59230462231966
AA1852375,AA,AA4795,SW30001,72.55997531271852
AA8860495,AA,AA4795,AA59020,247.87269363736942
AA3632430,AA,AA4795,AS68179,54.566833548232886
AA6967359,AA,AA4795,SW37196,81.31840180978182
AA6667523,AA,AA4795,AA89905,194.10174708036755
AA8750348,AA,AA4795,AA37612,126.55309997542396
AA1476783,AA,AA4795,DL86348,88.07034432968433
AA6938699,AA,AA4795,HA83870,68.93968397340885
AA2121483,AA,AA4795,AA10990,129.306966080487
AA7963659,AA,AA4795,AA77643,207.75895915300896
AA9431171,AA,AA4795,SW79905,105.563216609211
AA8303702,AA,AA4795,SW19044,186.49199673188758
AA7470349,AA,AA4795,UA13832,126.38593252519546
AA9093293,AA,AA4795,UA34568,162.41588181198625
AA2913196,AA,AA4795,AS84033,55.45175695284683
AA2752049,AA,AA4795,AA28662,170.0077538370263
AA2770586,AA,AA4795,HA62636,123.59053605359126
AA4918376,AA,AA4795,HA68403,192.39845918311283
AA3262077,AA,AA4795,HA26698,54.35660989915328
SW5116863,SW,SW3993,UA52350,73.27949147863018
SW9356978,SW,SW3993,DL79777,78.91667783520845
SW6943300,SW,SW3993,SW42446,72.42523981536162
SW4921259,SW,SW3993,AS71065,170.33031388295439
SW7011222,SW,SW3993,UA34853,160.5206372383967
SW3430425,SW,SW3993,HA74237,167.37038120630467
SW6428785,SW,SW3993,SW92842,72.90666335392527
SW7761388,SW,SW3993,DL66256,195.21597894158427
SW1043188,SW,SW3993,SW58808,156.78904947895973
SW4460814,SW,SW3993,SW35383,106.99839397600961
SW9571047,SW,SW3993,AS58803,86.50665036214397
SW6412286,SW,SW3993,SW62768,246.0943777258554
SW7287002,SW,SW3993,AA25534,164.5597890262635
SW3164923,SW,SW3993,DL32181,62.59710635564872
SW9894309,SW,SW3993,DL32443,184.7205104567387
SW9265460,SW,SW3993,AA37312,168.4526906480523
SW3713677,SW,SW3993,HA91675,99.54920506113478
SW2115687,SW,SW3993,AS65544,67.03978607691434
SW3110892,SW,SW3993,AA80435,58.27719503621389
SW6240865,SW,SW3993,DL59827,206.63515651450396
SW3703819,SW,SW3993,DL25144,148.0135994578402
SW2766655,SW,SW3993,DL46642,208.2544763054836
SW4868520,SW,SW3993,UA70561,247.7951750874249
SW8081416,SW,SW3993,DL83394,179.58132509641473
SW2793917,SW,SW3993,AS81757,231.72770067514924
SW8881066,SW,SW3993,SW80937,204.3376898230527
SW9767246,SW,SW3993,AA64731,170.33937144411814
SW7777302,SW,SW3993,AS83567,239.58460258801978
SW3273124,SW,SW3993,AA87357,129.82500921642858
SW6259608,SW,SW3993,UA45615,220.48075253719898
SW5349207,SW,SW3993,UA31317,53.890460237111306
SW1629306,SW,SW3993,SW40947,54.838764472762506
SW3480145,SW,SW3993,HA52331,173.63855241561748
SW8791061,SW,SW3993,SW75843,167.7710400003474
SW3784202,SW,SW3993,AA44131,135.92305364562705
SW4805285,SW,SW3993,AA85597,136.6645502636199
SW1094290,SW,SW3993,SW56824,226.58218432850438
SW7751734,SW,SW3993,DL30222,72.78741826436321
SW7459247,SW,SW3993,AA31758,167.83406368607092
SW1671054,SW,SW3993,SW41007,173.4674099433752
SW5523123,SW,SW3993,AA99843,172.02974416905153
SW4410831,SW,SW3993,AS19165,242.41987146375928
SW9830035,SW,SW3993,DL71884,62.793031797705964
SW1000256,SW,SW3993,UA88106,193.03084084726171
SW1782528,SW,SW3993,AA36029,150.59182667675827
SW4290954,SW,SW3993,AS61937,140.78434400632457
SW4590388,SW,SW3993,AA72528,236.538275078843
SW6375284,SW,SW3993,UA33805,222.88692999145704
SW9791422,SW,SW3993,SW32973,173.54617913922658
SW8673784,SW,SW3993,UA84018,238.49953592053745
SW3908693,SW,SW3993,AS32878,197.29629885451516
SW8517834,SW,SW3993,DL80356,53.2658490882032
SW7578700,SW,SW3993,UA39718,230.36052042917467
SW4990384,SW,SW3993,UA19698,249.01255833537786
SW6773405,SW,SW3993,DL44525,157.80210211996848
SW7154920,SW,SW3993,AS85938,180.8192415260673
SW8656730,SW,SW3993,AA91050,148.1319495427997
